Motion Sensor Data File Oct 15, 2024 2:30 PM
Time (s)	Velocity (cm/s)
109.420	-10.793
109.430	-12.513
109.440	-6.880
109.450	-6.923
109.460	-12.083
109.470	-7.310
109.480	-6.923
109.490	-6.923
109.500	-8.170
109.510	-6.923
109.520	-5.633
109.530	-2.150
109.540	-3.053
109.550	-2.623
109.560	-0.903
109.570	-1.290
109.580	1.247
109.590	0.387
109.600	1.290
109.610	3.397
109.620	2.107
109.630	3.010
109.640	5.547
109.650	7.267
109.660	8.557
109.670	7.310
109.680	5.117
109.690	9.847
109.700	12.040
109.710	8.127
109.720	9.847
109.730	11.137
109.740	10.750
109.750	10.707
109.760	10.707
109.770	11.180
109.780	11.567
109.790	9.417
109.800	11.137
109.810	10.750
109.820	9.847
109.830	8.557
109.840	10.750
109.850	7.267
109.860	8.127
109.870	8.557
109.880	6.020
109.890	5.117
109.900	4.257
109.910	4.300
109.920	5.117
109.930	2.107
109.940	0.817
109.950	1.720
109.960	-0.473
109.970	-1.763
109.980	-1.290
109.990	-3.913
110.000	-4.343
110.010	-3.440
110.020	-5.633
110.030	-4.343
110.040	-7.740
110.050	-10.363
110.060	-5.633
110.070	-9.030
110.080	-9.933
110.090	-9.503
110.100	-9.890
110.110	-11.653
110.120	-10.363
110.130	-9.890
110.140	-11.653
110.150	-10.793
110.160	-11.610
110.170	-7.783
110.180	-11.653
110.190	-12.900
110.200	-6.923
110.210	-9.503
110.220	-11.610
110.230	-7.783
110.240	-6.493
110.250	-7.353
110.260	-7.740
110.270	-7.353
110.280	-4.343
110.290	-3.010
110.300	-2.623
110.310	-0.903
110.320	-1.720
110.330	-1.333
110.340	0.817
110.350	0.430
110.360	1.247
110.370	2.967
110.380	2.967
110.390	3.010
110.400	6.407
110.410	7.697
110.420	7.740
110.430	6.837
110.440	5.977
110.450	11.610
110.460	9.417
110.470	8.127
110.480	6.837
110.490	12.900
110.500	10.707
110.510	9.847
110.520	11.137
110.530	12.470
110.540	10.707
110.550	9.847
110.560	12.040
110.570	10.707
110.580	8.557
110.590	11.567
110.600	9.890
110.610	5.547
110.620	9.847
110.630	9.030
110.640	5.977
110.650	5.547
110.660	3.397
110.670	5.590
110.680	5.977
110.690	2.107
110.700	1.290
110.710	1.247
110.720	-0.473
110.730	0.430
110.740	-2.193
110.750	-3.913
110.760	-3.483
110.770	-5.590
110.780	-6.063
110.790	-3.483
110.800	-6.020
110.810	-9.503
110.820	-7.353
110.830	-9.030
110.840	-9.503
110.850	-10.363
110.860	-9.890
110.870	-10.363
110.880	-10.793
110.890	-12.470
110.900	-9.073
110.910	-9.503
110.920	-12.470
110.930	-9.073
110.940	-11.653
110.950	-12.470
110.960	-8.213
110.970	-9.503
110.980	-11.610
110.990	-10.363
111.000	-6.063
111.010	-7.310
111.020	-8.213
111.030	-8.643
111.040	-3.870
111.050	-4.343
111.060	-3.483
111.070	-0.860
111.080	-2.623
111.090	-1.333
111.100	0.387
111.110	0.430
111.120	0.817
111.130	2.967
111.140	1.720
111.150	1.677
111.160	3.397
111.170	6.020
111.180	10.277
111.190	8.987
111.200	4.687
111.210	6.880
111.220	12.427
111.230	9.847
111.240	8.600
111.250	9.847
111.260	11.567
111.270	11.567
111.280	9.890
111.290	10.707
111.300	13.287
111.310	9.460
111.320	11.567
111.330	11.567
111.340	8.987
111.350	10.750
111.360	9.417
111.370	8.127
111.380	8.987
111.390	7.740
111.400	7.267
111.410	6.837
111.420	3.870
111.430	4.687
111.440	5.977
111.450	3.010
111.460	3.397
111.470	0.817
111.480	-0.473
111.490	0.430
111.500	-1.763
111.510	-3.053
111.520	-5.590
111.530	-4.773
111.540	-4.773
111.550	-4.300
111.560	-5.203
111.570	-9.073
111.580	-7.740
111.590	-7.783
111.600	-7.783
111.610	-9.890
111.620	-10.793
111.630	-8.213
111.640	-12.040
111.650	-12.083
111.660	-7.353
111.670	-12.470
111.680	-12.943
111.690	-8.213
111.700	-10.320
111.710	-12.513
111.720	-10.793
111.730	-8.170
111.740	-5.203
111.750	-11.223
111.760	-8.600
111.770	-5.633
111.780	-6.923
111.790	-8.643
111.800	-5.590
111.810	-5.203
111.820	-3.483
111.830	-1.720
111.840	-1.763
111.850	-1.763
111.860	0.000
111.870	-0.043
111.880	2.107
111.890	1.290
111.900	2.107
111.910	4.257
111.920	4.257
111.930	6.450
111.940	8.557
111.950	5.977
111.960	5.590
111.970	8.987
111.980	10.707
111.990	8.127
112.000	8.600
112.010	8.127
112.020	11.567
112.030	10.750
112.040	9.417
112.050	12.857
112.060	11.567
112.070	7.740
112.080	12.857
112.090	10.707
112.100	8.170
112.110	10.277
112.120	10.277
112.130	8.557
112.140	6.450
112.150	8.127
112.160	8.127
112.170	6.880
112.180	3.397
112.190	4.257
112.200	3.827
112.210	3.870
112.220	2.967
112.230	0.817
112.240	-0.430
112.250	0.387
112.260	-1.763
112.270	-0.860
112.280	-2.193
112.290	-4.773
112.300	-5.160
112.310	-3.913
112.320	-5.633
112.330	-8.213
112.340	-8.170
112.350	-8.213
112.360	-8.643
112.370	-10.320
112.380	-10.363
112.390	-8.213
112.400	-11.610
112.410	-12.083
112.420	-8.643
112.430	-12.040
112.440	-12.513
112.450	-9.073
112.460	-10.320
112.470	-12.083
112.480	-9.933
112.490	-8.170
112.500	-9.073
112.510	-13.373
112.520	-6.880
112.530	-5.203
112.540	-7.783
112.550	-9.890
112.560	-5.203
112.570	-3.483
112.580	-3.440
112.590	-1.333
112.600	-1.763
112.610	-0.430
112.620	-0.903
112.630	-0.473
112.640	2.107
112.650	1.290
112.660	1.677
112.670	2.967
112.680	2.580
112.690	5.547
112.700	9.417
112.710	8.600
112.720	5.547
112.730	7.267
112.740	10.277
112.750	11.610
112.760	8.557
112.770	8.987
112.780	11.997
112.790	10.750
112.800	9.847
112.810	11.997
112.820	11.180
112.830	9.847
112.840	8.557
112.850	11.137
112.860	10.320
112.870	10.277
112.880	9.417
112.890	10.320
112.900	7.267
112.910	7.697
112.920	9.847
112.930	5.590
112.940	5.117
112.950	4.257
112.960	4.300
112.970	4.687
112.980	4.257
112.990	1.290
113.000	-0.043
113.010	0.387
113.020	-1.333
113.030	-1.290
113.040	-3.483
113.050	-4.343
113.060	-3.870
113.070	-5.633
113.080	-5.203
113.090	-5.160
113.100	-10.363
113.110	-8.213
113.120	-7.310
113.130	-8.213
113.140	-11.223
113.150	-9.030
113.160	-11.223
113.170	-10.793
113.180	-9.890
113.190	-10.363
113.200	-10.793
113.210	-12.470
113.220	-9.503
113.230	-9.503
113.240	-12.900
113.250	-9.073
113.260	-5.633
113.270	-9.890
113.280	-10.793
113.290	-6.493
113.300	-6.020
113.310	-7.783
113.320	-6.493
113.330	-6.923
113.340	-3.010
113.350	-3.483
113.360	-2.193
113.370	-0.430
113.380	-1.333
113.390	-0.903
113.400	1.290
113.410	0.387
113.420	1.677
113.430	3.440
113.440	2.967
113.450	4.257
113.460	8.557
113.470	7.740
113.480	5.977
113.490	5.977
113.500	8.170
113.510	12.427
113.520	6.837
113.530	8.557
113.540	12.040
113.550	10.707
113.560	8.987
113.570	11.180
113.580	11.137
113.590	9.847
113.600	10.707
113.610	11.180
113.620	10.277
113.630	8.987
113.640	8.170
113.650	11.997
113.660	7.267
113.670	6.407
113.680	8.170
113.690	8.987
113.700	3.827
113.710	5.160
113.720	3.827
113.730	2.107
113.740	3.397
113.750	2.580
113.760	2.537
113.770	-0.043
113.780	-0.860
113.790	-1.763
113.800	-3.483
113.810	-4.300
113.820	-2.623
113.830	-3.913
113.840	-5.590
113.850	-6.493
113.860	-7.783
113.870	-8.170
113.880	-6.923
113.890	-9.503
113.900	-9.503
113.910	-9.030
113.920	-9.503
113.930	-11.223
113.940	-9.890
113.950	-11.223
113.960	-10.363
113.970	-10.750
113.980	-10.793
113.990	-9.073
114.000	-12.900
114.010	-9.073
114.020	-6.923
114.030	-9.460
114.040	-9.933
114.050	-8.213
114.060	-6.020
114.070	-5.203
114.080	-8.213
114.090	-6.020
114.100	-4.343
114.110	-3.053
114.120	-2.580
114.130	-0.043
114.140	-1.333
114.150	-0.860
114.160	1.677
114.170	0.387
114.180	1.677
114.190	3.440
114.200	2.967
114.210	5.977
114.220	7.310
114.230	6.837
114.240	6.407
114.250	6.020
114.260	8.557
114.270	11.567
114.280	5.547
114.290	7.740
114.300	11.567
114.310	11.567
114.320	9.417
114.330	10.320
114.340	11.137
114.350	12.427
114.360	9.030
114.370	10.277
114.380	11.997
114.390	9.417
114.400	8.170
114.410	10.707
114.420	8.557
114.430	6.450
114.440	8.987
114.450	7.267
114.460	4.687
114.470	5.590
114.480	4.257
114.490	4.257
114.500	3.870
114.510	2.537
114.520	1.677
114.530	-0.430
114.540	-0.903
114.550	-1.333
114.560	-3.053
114.570	-4.300
114.580	-3.483
114.590	-4.773
114.600	-4.300
114.610	-5.633
114.620	-8.643
114.630	-7.310
114.640	-8.643
114.650	-9.073
114.660	-8.600
114.670	-9.933
114.680	-10.363
114.690	-12.040
114.700	-7.353
114.710	-9.933
114.720	-10.320
114.730	-12.513
114.740	-10.793
114.750	-8.170
114.760	-12.943
114.770	-9.503
114.780	-9.030
114.790	-9.503
114.800	-10.793
114.810	-7.740
114.820	-6.493
114.830	-5.633
114.840	-10.320
114.850	-6.493
114.860	-3.483
114.870	-4.300
114.880	-2.193
114.890	-0.473
114.900	-1.763
114.910	0.000
114.920	-0.473
114.930	0.817
114.940	2.150
114.950	1.677
114.960	1.677
114.970	4.300
114.980	6.407
114.990	8.557
115.000	7.697
115.010	5.160
115.020	5.977
115.030	12.427
115.040	9.460
115.050	8.127
115.060	8.987
115.070	12.427
115.080	10.320
115.090	9.847
115.100	10.277
115.110	12.470
115.120	9.847
115.130	9.417
115.140	12.857
115.150	8.600
115.160	8.557
115.170	11.997
115.180	8.170
115.190	8.557
115.200	6.407
115.210	8.557
115.220	7.740
115.230	4.257
115.240	3.827
115.250	4.730
115.260	2.537
115.270	2.537
115.280	2.967
115.290	0.430
115.300	-3.483
115.310	-0.473
115.320	-2.580
115.330	-3.913
115.340	-2.623
115.350	-3.440
115.360	-3.483
115.370	-6.063
115.380	-6.880
115.390	-8.213
115.400	-7.353
115.410	-8.600
115.420	-8.643
115.430	-9.933
115.440	-9.460
115.450	-9.503
115.460	-10.793
115.470	-10.750
115.480	-9.933
115.490	-11.223
115.500	-10.320
115.510	-9.073
115.520	-12.083
115.530	-10.320
115.540	-9.503
115.550	-7.353
115.560	-6.493
115.570	-10.320
115.580	-7.783
115.590	-4.773
115.600	-6.880
115.610	-7.353
115.620	-5.203
115.630	-3.870
115.640	-1.763
115.650	-2.623
115.660	-1.720
115.670	0.387
115.680	-0.473
115.690	0.000
115.700	2.107
115.710	2.107
115.720	2.107
115.730	4.730
115.740	5.547
115.750	7.697
115.760	6.880
115.770	5.117
115.780	8.127
115.790	9.890
115.800	9.417
115.810	8.127
115.820	5.117
115.830	12.470
115.840	11.137
115.850	8.127
115.860	8.987
115.870	14.190
115.880	9.417
115.890	7.697
115.900	13.330
115.910	9.847
115.920	9.847
115.930	7.267
115.940	10.320
115.950	8.127
115.960	6.407
115.970	7.310
115.980	8.557
115.990	3.827
116.000	5.977
116.010	4.730
116.020	2.967
116.030	2.107
116.040	2.150
116.050	-0.043
116.060	0.387
116.070	-1.290
116.080	-2.623
116.090	-1.763
116.100	-3.440
116.110	-3.913
116.120	-3.483
116.130	-6.493
116.140	-8.170
116.150	-7.353
116.160	-7.783
116.170	-8.170
116.180	-9.073
116.190	-9.073
116.200	-8.600
116.210	-11.223
116.220	-12.083
116.230	-7.740
116.240	-10.363
116.250	-12.513
116.260	-10.320
116.270	-8.643
116.280	-10.793
116.290	-11.610
116.300	-9.073
116.310	-8.213
116.320	-9.890
116.330	-10.363
116.340	-6.063
116.350	-4.300
116.360	-8.643
116.370	-6.493
116.380	-6.450
116.390	-4.773
116.400	-0.903
116.410	-2.150
116.420	-1.763
116.430	-0.043
116.440	-0.473
116.450	0.000
116.460	2.537
116.470	1.677
116.480	3.010
116.490	3.827
116.500	5.547
116.510	8.600
116.520	6.407
116.530	5.117
116.540	8.127
116.550	9.460
116.560	9.417
116.570	8.557
116.580	9.030
116.590	10.707
116.600	11.567
116.610	9.417
116.620	9.890
116.630	9.417
116.640	10.277
116.650	10.750
116.660	10.707
116.670	9.417
116.680	9.847
116.690	8.600
116.700	10.707
116.710	8.557
116.720	6.020
116.730	7.267
116.740	9.847
116.750	5.117
116.760	3.010
116.770	4.687
116.780	2.967
116.790	4.730
116.800	2.107
116.810	0.387
116.820	1.677
116.830	-1.290
116.840	-2.193
116.850	-2.193
116.860	-3.870
116.870	-4.343
116.880	-3.483
116.890	-5.160
116.900	-6.063
116.910	-7.783
116.920	-8.170
116.930	-5.633
116.940	-10.363
116.950	-9.890
116.960	-9.073
116.970	-8.643
116.980	-12.040
116.990	-9.503
117.000	-10.363
117.010	-12.470
117.020	-9.073
117.030	-10.793
117.040	-9.460
117.050	-11.653
117.060	-7.783
117.070	-6.880
117.080	-9.073
117.090	-10.363
117.100	-8.170
117.110	-6.063
117.120	-6.923
117.130	-6.493
117.140	-6.450
117.150	-6.063
117.160	-2.193
117.170	-2.580
117.180	-2.193
117.190	-0.473
117.200	-0.860
117.210	0.817
117.220	0.387
117.230	1.290
117.240	2.967
117.250	2.107
117.260	3.827
117.270	8.600
117.280	7.267
117.290	4.687
117.300	6.450
117.310	6.407
117.320	11.567
117.330	9.417
117.340	6.880
117.350	9.847
117.360	11.997
117.370	9.460
117.380	9.847
117.390	10.277
117.400	11.567
117.410	10.320
117.420	7.697
117.430	11.997
117.440	10.750
117.450	7.697
117.460	8.557
117.470	10.277
117.480	6.880
117.490	6.407
117.500	8.127
117.510	6.880
117.520	5.117
117.530	3.827
117.540	3.397
117.550	3.870
117.560	1.247
117.570	0.387
117.580	1.290
117.590	-0.903
117.600	-2.193
117.610	-0.860
117.620	-3.053
117.630	-3.053
117.640	-2.580
117.650	-6.063
117.660	-6.063
117.670	-7.310
117.680	-8.213
117.690	-5.633
117.700	-9.503
117.710	-9.460
117.720	-8.213
117.730	-8.643
117.740	-12.470
117.750	-8.213
117.760	-9.933
117.770	-11.180
117.780	-10.363
117.790	-10.363
117.800	-7.740
117.810	-11.223
117.820	-11.223
117.830	-7.740
117.840	-8.213
117.850	-10.793
117.860	-7.740
117.870	-6.493
117.880	-5.633
117.890	-5.590
117.900	-6.923
117.910	-6.063
117.920	-3.440
117.930	-3.053
117.940	-0.473
117.950	-1.290
117.960	-0.903
117.970	0.817
117.980	0.387
117.990	1.720
118.000	3.397
118.010	3.397
118.020	4.300
118.030	7.267
118.040	5.977
118.050	4.730
118.060	7.267
118.070	4.687
118.080	11.997
118.090	7.310
118.100	7.267
118.110	10.277
118.120	12.040
118.130	8.557
118.140	11.137
118.150	9.847
118.160	11.180
118.170	10.277
118.180	8.987
118.190	12.040
118.200	8.987
118.210	8.127
118.220	10.277
118.230	10.320
118.240	5.547
118.250	7.267
118.260	7.310
118.270	8.127
118.280	5.547
118.290	2.537
118.300	2.580
118.310	4.257
118.320	2.107
118.330	1.290
118.340	1.677
118.350	-0.903
118.360	-0.430
118.370	-2.623
118.380	-3.483
118.390	-2.623
118.400	-4.300
118.410	-4.773
118.420	-4.773
118.430	-8.600
118.440	-8.213
118.450	-5.203
118.460	-9.890
118.470	-10.363
118.480	-8.213
118.490	-8.600
118.500	-9.933
118.510	-11.653
118.520	-7.310
118.530	-9.933
118.540	-11.223
118.550	-10.320
118.560	-8.643
118.570	-12.083
118.580	-11.180
118.590	-7.783
118.600	-8.213
118.610	-11.180
118.620	-9.073
118.630	-6.923
118.640	-5.590
118.650	-6.493
118.660	-7.353
118.670	-5.160
118.680	-4.343
118.690	-2.623
118.700	-0.473
118.710	-1.720
118.720	-1.333
118.730	0.387
118.740	0.430
118.750	0.817
118.760	2.107
118.770	1.720
118.780	2.537
118.790	7.267
118.800	8.557
118.810	7.310
118.820	4.257
118.830	5.547
118.840	11.610
118.850	10.277
118.860	6.837
118.870	8.987
118.880	10.750
118.890	11.137
118.900	9.417
118.910	9.030
118.920	11.567
118.930	11.997
118.940	8.127
118.950	11.610
118.960	10.277
118.970	8.987
118.980	9.030
118.990	9.847
119.000	7.267
119.010	8.127
119.020	6.450
119.030	6.837
119.040	4.687
119.050	3.010
119.060	3.397
119.070	4.257
119.080	2.537
119.090	2.580
119.100	0.387
119.110	-0.043
119.120	0.000
119.130	-1.763
119.140	-3.053
119.150	-1.720
119.160	-3.913
119.170	-4.773
119.180	-4.300
119.190	-6.923
119.200	-9.073
119.210	-5.160
119.220	-8.213
119.230	-8.213
119.240	-9.460
119.250	-9.503
119.260	-9.073
119.270	-12.040
119.280	-9.073
119.290	-7.783
119.300	-12.470
119.310	-11.223
119.320	-8.643
119.330	-9.073
119.340	-11.610
119.350	-9.503
119.360	-8.213
119.370	-7.740
119.380	-7.353
119.390	-8.643
119.400	-4.730
119.410	-6.063
119.420	-6.063
119.430	-5.590
119.440	-6.063
119.450	-3.913
119.460	-1.290
119.470	-2.193
119.480	-1.333
119.490	0.860
119.500	-0.043
119.510	2.107
119.520	1.677
119.530	2.580
119.540	4.687
119.550	5.117
119.560	6.450
119.570	5.547
119.580	5.117
119.590	6.880
119.600	9.847
119.610	8.557
119.620	6.837
119.630	9.890
119.640	9.847
119.650	10.277
119.660	9.890
119.670	9.417
119.680	11.567
119.690	9.847
119.700	8.600
119.710	10.707
119.720	10.277
119.730	7.697
119.740	9.460
119.750	8.987
119.760	8.557
119.770	6.880
119.780	5.977
119.790	7.267
119.800	7.697
119.810	4.300
119.820	3.827
119.830	2.537
119.840	2.150
119.850	2.107
119.860	0.387
119.870	-0.430
119.880	0.387
119.890	-1.763
119.900	-2.580
119.910	-1.333
119.920	-3.913
119.930	-4.773
119.940	-4.730
119.950	-6.923
119.960	-6.493
119.970	-6.450
119.980	-8.213
119.990	-9.503
120.000	-8.600
120.010	-9.503
120.020	-7.353
120.030	-12.470
120.040	-9.933
120.050	-8.643
120.060	-11.610
120.070	-10.363
120.080	-9.073
120.090	-9.890
120.100	-10.793
120.110	-9.933
120.120	-7.740
120.130	-6.923
120.140	-11.223
120.150	-9.460
120.160	-3.913
120.170	-5.633
120.180	-6.880
120.190	-5.203
120.200	-5.633
120.210	-5.160
120.220	-0.903
120.230	-1.333
120.240	-0.043
120.250	-0.430
120.260	-0.043
120.270	1.677
120.280	1.290
120.290	1.677
120.300	4.257
120.310	5.590
120.320	7.267
120.330	6.407
120.340	4.687
120.350	5.590
120.360	9.847
120.370	9.847
120.380	8.600
120.390	7.697
120.400	8.987
120.410	12.857
120.420	8.600
120.430	9.417
120.440	11.137
120.450	8.600
120.460	8.557
120.470	9.417
120.480	12.427
120.490	8.170
120.500	9.417
120.510	8.127
120.520	10.750
120.530	5.977
120.540	6.837
120.550	7.697
120.560	6.880
120.570	3.827
120.580	5.117
120.590	2.580
120.600	2.967
120.610	3.827
120.620	0.817
120.630	0.430
120.640	-0.043
120.650	-1.333
120.660	-1.290
120.670	-3.053
120.680	-3.913
120.690	-3.440
120.700	-4.773
120.710	-6.493
120.720	-7.740
120.730	-7.353
120.740	-6.493
120.750	-8.600
120.760	-8.213
120.770	-10.363
120.780	-7.310
120.790	-12.513
120.800	-9.503
120.810	-7.740
120.820	-11.223
120.830	-10.793
120.840	-11.180
120.850	-8.213
120.860	-7.353
120.870	-10.750
120.880	-9.933
120.890	-6.923
120.900	-9.503
120.910	-9.460
120.920	-6.923
120.930	-4.773
120.940	-6.450
120.950	-5.633
120.960	-6.493
120.970	-4.300
120.980	-3.913
120.990	-2.193
121.000	0.000
121.010	-0.903
121.020	-0.473
121.030	1.290
121.040	0.817
121.050	1.677
121.060	3.827
121.070	4.730
121.080	6.407
121.090	6.837
121.100	4.300
121.110	6.407
121.120	7.267
121.130	10.707
121.140	8.170
121.150	5.977
121.160	9.417
121.170	12.470
121.180	8.987
121.190	7.697
121.200	11.567
121.210	10.750
121.220	8.987
121.230	9.847
121.240	10.750
121.250	10.707
121.260	7.697
121.270	7.697
121.280	11.180
121.290	7.267
121.300	5.977
121.310	6.020
121.320	7.697
121.330	5.977
121.340	4.687
121.350	3.010
121.360	2.537
121.370	2.967
121.380	0.860
121.390	1.247
121.400	-0.903
121.410	-0.860
121.420	-0.043
121.430	-2.623
121.440	-3.010
121.450	-2.623
121.460	-5.203
121.470	-6.063
121.480	-5.590
121.490	-7.783
121.500	-6.923
121.510	-7.740
121.520	-9.503
121.530	-8.213
121.540	-8.170
121.550	-9.933
121.560	-9.503
121.570	-10.320
121.580	-9.933
121.590	-9.933
121.600	-10.320
121.610	-9.933
121.620	-8.643
121.630	-11.180
121.640	-9.503
121.650	-6.063
121.660	-8.600
121.670	-8.643
121.680	-9.073
121.690	-6.020
121.700	-4.343
121.710	-5.633
121.720	-5.590
121.730	-4.343
121.740	-4.343
121.750	-2.580
121.760	-0.473
121.770	-0.903
121.780	-0.473
121.790	1.290
121.800	1.247
121.810	2.967
121.820	2.580
121.830	4.687
121.840	7.267
121.850	5.160
121.860	4.257
121.870	6.837
121.880	7.267
121.890	9.460
121.900	8.987
121.910	6.837
121.920	5.160
121.930	12.857
121.940	9.417
121.950	8.127
121.960	9.890
